"predicted_x","predicted_y","frame_index"
-0.99599475779381,2.3,3
-1.01344927236222,2.4,3
-1.02933806653408,2.5,3
-1.04402712506746,2.6,3
-1.05754490498027,2.7,3
-1.06991986329043,2.8,3
-1.08118045701589,2.9,3
-1.09135514317454,3,3
-1.10047237878433,3.1,3
-1.10856062086316,3.2,3
-1.11564832642896,3.3,3
-1.12176395249966,3.4,3
-1.12693595609318,3.5,3
-1.13119279422744,3.6,3
-1.13456292392036,3.7,3
-1.13707480218986,3.8,3
-1.13875688605388,3.9,3
-1.13963763253032,4,3
-1.13974549863711,4.1,3
-1.13910894139219,4.2,3
-1.13775641781345,4.3,3
-1.13571638491884,4.4,3
-1.13301729972628,4.5,3
-1.12968761925367,4.6,3
NA,4.7,3
NA,4.8,3
NA,4.9,3
NA,5,3
NA,-5,4
NA,-4.9,4
NA,-4.8,4
NA,-4.7,4
NA,-4.6,4
NA,-4.5,4
NA,-4.4,4
NA,-4.3,4
NA,-4.2,4
NA,-4.1,4
NA,-4,4
NA,-3.9,4
NA,-3.8,4
NA,-3.7,4
NA,-3.6,4
NA,-3.5,4
NA,-3.4,4
-1.25521309944959,-3.3,4
-1.24597964667195,-3.2,4
-1.23628227987214,-3.1,4
-1.22603207576684,-3,4
-1.21514011107273,-2.9,4
-1.20351746250647,-2.8,4
-1.19107520678474,-2.7,4
-1.17772442062421,-2.6,4
-1.16337618074156,-2.5,4
-1.14794156385344,-2.4,4
-1.13133164667654,-2.3,4
-1.11345750592752,-2.2,4
-1.09412620401968,-2.1,4
-1.07341023773317,-2,4
-1.05161883533492,-1.9,4
-1.0290612250919,-1.8,4
-1.00604663527105,-1.7,4
-0.982884294139342,-1.6,4
-0.959883429963713,-1.5,4
-0.937353271011121,-1.4,4
-0.912585849655323,-1.3,4
-0.883608063712318,-1.2,4
-0.851831439612416,-1.1,4
-0.818667503785931,-1,4
-0.785527782663175,-0.9,4
-0.753823802674459,-0.8,4
-0.724967090250096,-0.7,4
-0.700369171820397,-0.6,4
-0.676552406492963,-0.5,4
-0.650429332165998,-0.4,4
-0.623996743455728,-0.3,4
-0.599251434978377,-0.2,4
-0.578190201350168,-0.1,4
-0.562809837187326,0,4
-0.555107137106074,0.1,4
-0.556126183702061,0.2,4
-0.56451826781895,0.3,4
-0.57869099644499,0.4,4
-0.59705197656843,0.5,4
-0.618008815177519,0.6,4
-0.639969119260505,0.7,4
-0.661340495805638,0.8,4
-0.680530551801166,0.9,4
-0.701124330204033,1,4
-0.726587506301606,1.1,4
-0.75514863557777,1.2,4
-0.78503627351641,1.3,4
-0.81447897560141,1.4,4
-0.841705297316654,1.5,4
-0.864943794146027,1.6,4
-0.886098941117844,1.7,4
-0.907987782235659,1.8,4
-0.930207726446222,1.9,4
-0.95235618269628,2,4
-0.974030559932583,2.1,4
-0.994828267101876,2.2,4
-1.01434671315091,2.3,4
-1.03218330702643,2.4,4
-1.04844226144677,2.5,4
-1.0635153393629,2.6,4
-1.07743127507055,2.7,4
-1.09021880286545,2.8,4
-1.10190665704332,2.9,4
-1.1125235718999,3,4
-1.12209828173091,3.1,4
-1.13065952083208,3.2,4
-1.13823602349914,3.3,4
-1.14485652402781,3.4,4
-1.15054975671382,3.5,4
-1.1553444558529,3.6,4
-1.15926935574079,3.7,4
-1.16235319067319,3.8,4
-1.16462469494585,3.9,4
-1.16611260285449,4,4
-1.16684564869484,4.1,4
-1.16685256676262,4.2,4
-1.16616209135357,4.3,4
-1.16480295676341,4.4,4
-1.16280389728787,4.5,4
-1.16019364722267,4.6,4
NA,4.7,4
NA,4.8,4
NA,4.9,4
NA,5,4
NA,-5,5
NA,-4.9,5
NA,-4.8,5
NA,-4.7,5
NA,-4.6,5
NA,-4.5,5
NA,-4.4,5
NA,-4.3,5
NA,-4.2,5
NA,-4.1,5
NA,-4,5
NA,-3.9,5
NA,-3.8,5
NA,-3.7,5
NA,-3.6,5
NA,-3.5,5
NA,-3.4,5
-1.35070413803797,-3.3,5
-1.33483961976047,-3.2,5
-1.31880176843762,-3.1,5
-1.30252112112436,-3,5
-1.2859282148756,-2.9,5
-1.2689535867463,-2.8,5
-1.25152777379138,-2.7,5
-1.23358131306577,-2.6,5
-1.21504474162442,-2.5,5
-1.19584859652224,-2.4,5
-1.17592341481418,-2.3,5
-1.15519973355517,-2.2,5
-1.13350493878793,-2.1,5
-1.11088301032046,-2,5
-1.08758937585563,-1.9,5
-1.0638794630963,-1.8,5
-1.04000869974535,-1.7,5
-1.01623251350562,-1.6,5
-0.992806332079997,-1.5,5
-0.969985583171334,-1.4,5
-0.945554321147925,-1.3,5
-0.917893601396743,-1.2,5
-0.888154353148674,-1.1,5
-0.857487505634603,-1,5
-0.827043988085415,-0.9,5
-0.797974729731997,-0.8,5
-0.771430659805234,-0.7,5
-0.74856270753601,-0.6,5
-0.726414943463181,-0.5,5
-0.702413225841112,-0.4,5
-0.678281165473958,-0.3,5
-0.655742373165872,-0.2,5
-0.636520459721009,-0.1,5
-0.622339035943523,0,5
-0.614921712637568,0.1,5
-0.615013032855263,0.2,5
-0.621361685248012,0.3,5
-0.6326974990189,0.4,5
-0.647750303371013,0.5,5
-0.665249927507436,0.6,5
-0.683926200631253,0.7,5
-0.70250895194555,0.8,5
-0.719728010653411,0.9,5
-0.738691311558894,1,5
-0.762283459170621,1.1,5
-0.788899287248527,1.2,5
-0.816933629552547,1.3,5
-0.844781319842615,1.4,5
-0.870837191878665,1.5,5
-0.893496079420632,1.6,5
-0.914497926409993,1.7,5
-0.93639066339001,1.8,5
-0.958781104023293,1.9,5
-0.981276061972456,2,5
-1.00348235090011,2.1,5
-1.02500678446886,2.2,5
-1.04545617634133,2.3,5
-1.06443734018012,2.4,5
-1.08202979081977,2.5,5
-1.09859750574866,2.6,5
-1.11417399261022,2.7,5
-1.12879275904787,2.8,5
-1.14248731270501,2.9,5
-1.15529116122508,3,5
-1.16723781225148,3.1,5
-1.17836077342763,3.2,5
-1.18869355239695,3.3,5
-1.19826965680287,3.4,5
-1.20712259428878,3.5,5
-1.21528587249812,3.6,5
-1.2227929990743,3.7,5
-1.22967748166074,3.8,5
-1.23597282790085,3.9,5
-1.24171254543806,4,5
-1.24693014191577,4.1,5
-1.25165912497741,4.2,5
-1.25593300226639,4.3,5
-1.25978528142614,4.4,5
-1.26324947010007,4.5,5
NA,4.6,5
NA,4.7,5
NA,4.8,5
NA,4.9,5
NA,5,5
NA,-5,6
NA,-4.9,6
NA,-4.8,6
NA,-4.7,6
NA,-4.6,6
NA,-4.5,6
NA,-4.4,6
NA,-4.3,6
NA,-4.2,6
NA,-4.1,6
NA,-4,6
NA,-3.9,6
NA,-3.8,6
NA,-3.7,6
NA,-3.6,6
NA,-3.5,6
-1.55875721569405,-3.4,6
-1.53014514562805,-3.3,6
-1.50195042268368,-3.2,6
-1.47412984910089,-3.1,6
-1.44664022711963,-3,6
-1.41943835897986,-2.9,6
-1.39248104692153,-2.8,6
-1.36572509318458,-2.7,6
-1.33912730000897,-2.6,6
-1.31264446963464,-2.5,6
-1.28623340430156,-2.4,6
-1.25985090624967,-2.3,6
-1.23342135119757,-2.2,6
-1.20698739411654,-2.1,6
-1.18068325612558,-2,6
-1.15464315834366,-1.9,6
-1.12900132188979,-1.8,6
-1.10389196788293,-1.7,6
-1.07944931744209,-1.6,6
-1.05580759168625,-1.5,6
-1.03183788225202,-1.4,6
-1.00670768700998,-1.3,6
-0.980995836430077,-1.2,6
-0.955281160982241,-1.1,6
-0.930142491136415,-1,6
-0.906158657362537,-0.9,6
-0.883908490130548,-0.8,6
-0.863970819910385,-0.7,6
-0.844375185305098,-0.6,6
-0.823477020402645,-0.5,6
-0.802343998900332,-0.4,6
-0.782043794495465,-0.3,6
-0.763644080885349,-0.2,6
-0.748212531767291,-0.1,6
-0.736816820838597,0,6
-0.730524621796572,0.1,6
-0.72961410827616,0.2,6
-0.733136485943006,0.3,6
-0.740318976540468,0.4,6
-0.750388801811906,0.5,6
-0.762573183500678,0.6,6
-0.776099343350143,0.7,6
-0.790194503103659,0.8,6
-0.804085884504586,0.9,6
-0.819901614214864,1,6
-0.839515273539297,1.1,6
-0.86177226618554,1.2,6
-0.885517995861246,1.3,6
-0.909597866274069,1.4,6
-0.932857281131664,1.5,6
-0.954141644141684,1.6,6
-0.974773162499012,1.7,6
-0.996598623962101,1.8,6
-1.01925030308396,1.9,6
-1.04236047441759,2,6
-1.06556141251601,2.1,6
-1.08848539193223,2.2,6
-1.11076468721925,2.3,6
-1.13203157293008,2.4,6
-1.15239342146537,2.5,6
-1.17222237001582,2.6,6
-1.19154784031957,2.7,6
-1.21039925411474,2.8,6
-1.22880603313948,2.9,6
-1.24679759913191,3,6
-1.26440337383017,3.1,6
-1.28165277897238,3.2,6
-1.29857523629667,3.3,6
-1.31520016754118,3.4,6
-1.33155699444404,3.5,6
-1.34767513874337,3.6,6
-1.36358402217732,3.7,6
-1.379313066484,3.8,6
-1.39489169340156,3.9,6
-1.41034932466812,4,6
-1.42571538202181,4.1,6
-1.44101928720077,4.2,6
-1.45629046194313,4.3,6
-1.47155832798701,4.4,6
NA,4.5,6
NA,4.6,6
NA,4.7,6
NA,4.8,6
NA,4.9,6
NA,5,6
NA,-5,7
NA,-4.9,7
NA,-4.8,7
NA,-4.7,7
NA,-4.6,7
NA,-4.5,7
NA,-4.4,7
NA,-4.3,7
NA,-4.2,7
NA,-4.1,7
NA,-4,7
NA,-3.9,7
NA,-3.8,7
NA,-3.7,7
-1.95191180680762,-3.6,7
-1.9024505572819,-3.5,7
-1.85419006960627,-3.4,7
-1.80712119052385,-3.3,7
-1.76123476677777,-3.2,7
-1.71652164511112,-3.1,7
-1.67297267226704,-3,7
-1.63057869498864,-2.9,7
-1.58933056001904,-2.8,7
-1.54921911410135,-2.7,7
-1.51023520397869,-2.6,7
-1.47236967639418,-2.5,7
-1.43561337809094,-2.4,7
-1.39993599242669,-2.3,7
-1.36533795541097,-2.2,7
-1.33185624276455,-2.1,7
-1.29952783020824,-2,7
-1.26838969346283,-1.9,7
-1.23847880824911,-1.8,7
-1.20983215028789,-1.7,7
-1.18248669529996,-1.6,7
-1.15616746369316,-1.5,7
-1.13066162677687,-1.4,7
-1.10609938662413,-1.3,7
-1.08261094530797,-1.2,7
-1.06032650490145,-1.1,7
-1.03937626747761,-1,7
-1.01989043510949,-0.9,7
-1.00199920987014,-0.8,7
-0.985611553287283,-0.7,7
-0.969646179668097,-0.6,7
-0.95430838127798,-0.5,7
-0.940037574872765,-0.4,7
-0.927273177208289,-0.3,7
-0.916454605040386,-0.2,7
-0.908021275124891,-0.1,7
-0.902412604217638,0,7
-0.899574339375133,0.1,7
-0.899032721600328,0.2,7
-0.900597908568736,0.3,7
-0.904080057955865,0.4,7
-0.909289327437228,0.5,7
-0.916035874688335,0.6,7
-0.924129857384696,0.7,7
-0.933381433201821,0.8,7
-0.944877757043387,0.9,7
-0.959421987825408,1,7
-0.976398289241901,1.1,7
-0.995190824986883,1.2,7
-1.01518375875437,1.3,7
-1.03576125423839,1.4,7
-1.05630747513295,1.5,7
-1.07620658513208,1.6,7
-1.0963829875292,1.7,7
-1.11795457877225,1.8,7
-1.14059576228704,1.9,7
-1.16398094149935,2,7
-1.18778451983497,2.1,7
-1.21168090071971,2.2,7
-1.23534448757934,2.3,7
-1.25844968383967,2.4,7
-1.28112885652359,2.5,7
-1.30374759625405,2.6,7
-1.32633014185685,2.7,7
-1.34890073215784,2.8,7
-1.37148360598284,2.9,7
-1.39410300215767,3,7
-1.41678315950818,3.1,7
-1.43954831686018,3.2,7
-1.4624227130395,3.3,7
-1.48543058687197,3.4,7
-1.50859617718342,3.5,7
-1.53194372279968,3.6,7
-1.55549746254658,3.7,7
-1.57928163524994,3.8,7
-1.60332047973559,3.9,7
-1.62763823482936,4,7
-1.65225913935708,4.1,7
-1.67720743214458,4.2,7
NA,4.3,7
NA,4.4,7
NA,4.5,7
NA,4.6,7
NA,4.7,7
NA,4.8,7
NA,4.9,7
NA,5,7
NA,-5,8
NA,-4.9,8
NA,-4.8,8
NA,-4.7,8
NA,-4.6,8
NA,-4.5,8
NA,-4.4,8
NA,-4.3,8
NA,-4.2,8
NA,-4.1,8
NA,-4,8
NA,-3.9,8
-2.3370444872248,-3.8,8
-2.27373884874305,-3.7,8
-2.21212201806169,-3.6,8
-2.15217081291683,-3.5,8
-2.09386205104457,-3.4,8
-2.03717255018102,-3.3,8
-1.98207912806228,-3.2,8
-1.92855860242447,-3.1,8
-1.87658779100369,-3,8
-1.82614351153604,-2.9,8
-1.77720258175764,-2.8,8
-1.72974181940459,-2.7,8
-1.68373804221299,-2.6,8
-1.63916806791895,-2.5,8
-1.59600871425858,-2.4,8
-1.55416068670809,-2.3,8
-1.51362115143221,-2.2,8
-1.4745116171998,-2.1,8
-1.43695359277975,-2,8
-1.40106858694093,-1.9,8
-1.36697810845221,-1.8,8
-1.33480366608246,-1.7,8
-1.30466676860056,-1.6,8
-1.27581022347247,-1.5,8
-1.24767046130586,-1.4,8
-1.22065942558222,-1.3,8
-1.19518905978303,-1.2,8
-1.17167130738975,-1.1,8
-1.15051811188388,-1,8
-1.13214141674689,-0.9,8
-1.11695316546025,-0.8,8
-1.10466071425051,-0.7,8
-1.09467744589504,-0.6,8
-1.08697434370152,-0.5,8
-1.08152239097763,-0.4,8
-1.07829257103105,-0.3,8
-1.07725586716948,-0.2,8
-1.0783832627006,-0.1,8
-1.0816457409321,0,8
-1.08841604442651,0.1,8
-1.0995643016567,0.2,8
-1.11430757479583,0.3,8
-1.13186292601705,0.4,8
-1.15144741749353,0.5,8
-1.17227811139842,0.6,8
-1.19357206990489,0.7,8
-1.21454635518609,0.8,8
-1.23441802941517,0.9,8
-1.25519785028034,1,8
-1.27887381812287,1.1,8
-1.30462885909551,1.2,8
-1.33164589935104,1.3,8
-1.35910786504222,1.4,8
-1.38619768232182,1.5,8
-1.4120982773426,1.6,8
-1.43599257625734,1.7,8
-1.45903946454474,1.8,8
-1.48271765910208,1.9,8
-1.50668983321,2,8
-1.53061866014912,2.1,8
-1.55416681320006,2.2,8
-1.57699696564345,2.3,8
-1.5987717907599,2.4,8
-1.61915396183006,2.5,8
-1.63827661251814,2.6,8
-1.65651553282864,2.7,8
-1.67389738055263,2.8,8
-1.69044881348117,2.9,8
-1.7061964894053,3,8
-1.72116706611609,3.1,8
-1.7353872014046,3.2,8
-1.74888355306188,3.3,8
-1.76168277887899,3.4,8
-1.77381153664698,3.5,8
-1.78529648415692,3.6,8
-1.79616427919986,3.7,8
-1.80644157956686,3.8,8
-1.81615504304897,3.9,8
-1.82533132743726,4,8
-1.83399709052278,4.1,8
-1.84217899009658,4.2,8
-1.84990368394973,4.3,8
-1.85719782987328,4.4,8
-1.86408808565829,4.5,8
NA,4.6,8
NA,4.7,8
NA,4.8,8
NA,4.9,8
NA,5,8
NA,-5,9
NA,-4.9,9
NA,-4.8,9
NA,-4.7,9
NA,-4.6,9
NA,-4.5,9
NA,-4.4,9
NA,-4.3,9
-2.67025050381723,-4.2,9
-2.60958186920771,-4.1,9
-2.55033439195048,-4,9
-2.4924911286093,-3.9,9
-2.43603513574792,-3.8,9
-2.3809494699301,-3.7,9
-2.3272171877196,-3.6,9
-2.27482134568018,-3.5,9
-2.22374500037559,-3.4,9
-2.1739712083696,-3.3,9
-2.12548302622595,-3.2,9
-2.07826351050841,-3.1,9
-2.03229571778074,-3,9
-1.98756270460669,-2.9,9
-1.94404752755001,-2.8,9
-1.90173324317447,-2.7,9
-1.86060290804383,-2.6,9
-1.82063957872184,-2.5,9
-1.78183192956563,-2.4,9
-1.74421581755606,-2.3,9
-1.70784507319253,-2.2,9
-1.67277352697439,-2.1,9
-1.63905500940104,-2,9
-1.60674335097184,-1.9,9
-1.57589238218617,-1.8,9
-1.54655593354341,-1.7,9
-1.51890942331665,-1.6,9
-1.4930696292417,-1.5,9
-1.469002421012,-1.4,9
-1.44667366832099,-1.3,9
-1.42604924086212,-1.2,9
-1.40709500832883,-1.1,9
-1.38977684041457,-1,9
-1.37406060681278,-0.9,9
-1.35991217721689,-0.8,9
-1.34802021311958,-0.7,9
-1.33878751464247,-0.6,9
-1.33175115942248,-0.5,9
-1.32644822509653,-0.4,9
-1.32241578930153,-0.3,9
-1.31919092967441,-0.2,9
-1.31631072385207,-0.1,9
-1.31331224947144,0,9
-1.3100023827628,0.1,9
-1.30673799344375,0.2,9
-1.30388114938218,0.3,9
-1.30179391844599,0.4,9
-1.30083836850307,0.5,9
-1.30137656742132,0.6,9
-1.30377058306864,0.7,9
-1.30838248331291,0.8,9
-1.31557433602205,0.9,9
-1.3258044451458,1,9
-1.33890880847678,1.1,9
-1.35431603464713,1.2,9
-1.371454732289,1.3,9
-1.38975351003454,1.4,9
-1.40864097651589,1.5,9
-1.42754574036521,1.6,9
-1.44589641021463,1.7,9
-1.46469176503659,1.8,9
-1.48499526310904,1.9,9
-1.5063325320225,2,9
-1.52822919936745,2.1,9
-1.55021089273439,2.2,9
-1.57180323971381,2.3,9
-1.5925318678962,2.4,9
-1.61192240487206,2.5,9
-1.63023428410689,2.6,9
-1.64805907298342,2.7,9
-1.66542059996798,2.8,9
-1.68234269352692,2.9,9
-1.69884918212655,3,9
-1.71496389423324,3.1,9
-1.7307106583133,3.2,9
-1.74611330283309,3.3,9
-1.76119565625892,3.4,9
-1.77598154705715,3.5,9
-1.7904948036941,3.6,9
-1.80475925463611,3.7,9
-1.81879872834953,3.8,9
-1.83263705330068,3.9,9
-1.84629805795591,4,9
-1.85980557078155,4.1,9
-1.87318342024393,4.2,9
-1.88645543480939,4.3,9
-1.89964544294428,4.4,9
-1.91277727311492,4.5,9
-1.92587475378766,4.6,9
NA,4.7,9
NA,4.8,9
NA,4.9,9
NA,5,9
NA,-5,10
NA,-4.9,10
NA,-4.8,10
NA,-4.7,10
NA,-4.6,10
-2.72280302403827,-4.5,10
-2.68072606695497,-4.4,10
-2.63945577179709,-4.3,10
-2.59895099590871,-4.2,10
-2.55917059663388,-4.1,10
-2.52007343131668,-4,10
-2.48161835730116,-3.9,10
-2.44376423193139,-3.8,10
-2.40646991255143,-3.7,10
-2.36969425650536,-3.6,10
-2.33339612113723,-3.5,10
-2.29753436379112,-3.4,10
-2.26206784181108,-3.3,10
-2.22695541254118,-3.2,10
-2.19215593332548,-3.1,10
-2.15762826150806,-3,10
-2.12333125443298,-2.9,10
-2.08922376944429,-2.8,10
-2.05526466388607,-2.7,10
-2.02141279510238,-2.6,10
-1.98761887246107,-2.5,10
-1.95396975845057,-2.4,10
-1.92062854009585,-2.3,10
-1.88775830442187,-2.2,10
-1.85552213845359,-2.1,10
-1.82408312921597,-2,10
-1.79360436373399,-1.9,10
-1.76424892903259,-1.8,10
-1.73617991213674,-1.7,10
-1.70916938788806,-1.6,10
-1.68300887358914,-1.5,10
-1.65789061995646,-1.4,10
-1.63400687770647,-1.3,10
-1.61154989755565,-1.2,10
-1.59071193022044,-1.1,10
-1.57168522641733,-1,10
-1.55466203686277,-0.9,10
-1.53983461227322,-0.8,10
-1.52745740344188,-0.7,10
-1.51743367342735,-0.6,10
-1.50942889134417,-0.5,10
-1.50310852630691,-0.4,10
-1.49813804743012,-0.3,10
-1.49418292382837,-0.2,10
-1.4909086246162,-0.1,10
-1.48798061890818,0,10
-1.48510108519753,0.1,10
-1.4824255848092,0.2,10
-1.48029966110533,0.3,10
-1.47906885744806,0.4,10
-1.47907871719952,0.5,10
-1.48067478372185,0.6,10
-1.48420260037719,0.7,10
-1.49000771052767,0.8,10
-1.49843565753544,0.9,10
-1.51018462012735,1,10
-1.52524982759424,1.1,10
-1.54292239914427,1.2,10
-1.56249345398557,1.3,10
-1.58325411132627,1.4,10
-1.60449549037453,1.5,10
-1.62550871033848,1.6,10
-1.64558489042625,1.7,10
-1.66590518333425,1.8,10
-1.68776413770381,1.9,10
-1.71062296666047,2,10
-1.73394288332978,2.1,10
-1.75718510083728,2.2,10
-1.77981083230853,2.3,10
-1.80128129086907,2.4,10
-1.82105768964444,2.5,10
