"predicted_x","predicted_y","frame_index"
-0.433796345088879,1.3,2
-0.461788352474471,1.4,2
-0.470537595455526,1.5,2
-0.483837612973143,1.6,2
-0.52664010698446,1.7,2
-0.59286860065893,1.8,2
-0.676446617166007,1.9,2
-0.771297679675146,2,2
-0.871345311355804,2.1,2
-0.97051303537743,2.2,2
-1.06272437490948,2.3,2
-1.14190285312141,2.4,2
-1.20197199318268,2.5,2
-1.23685531826273,2.6,2
-1.25267377727452,2.7,2
-1.26052718829594,2.8,2
-1.26180737824385,2.9,2
-1.25790617403513,3,2
-1.25021540258662,3.1,2
-1.2401268908152,3.2,2
-1.22903246563773,3.3,2
-1.21832395397108,3.4,2
-1.20939318273211,3.5,2
-1.20363197883768,3.6,2
-1.20243216920467,3.7,2
-1.20225697844231,3.8,2
-1.19893094468279,3.9,2
-1.19288786512735,4,2
-1.18456153697723,4.1,2
-1.17438575743368,4.2,2
-1.16279432369793,4.3,2
-1.15022103297124,4.4,2
-1.13709968245485,4.5,2
-1.12386406935001,4.6,2
-1.11094799085795,4.7,2
-1.09878524417992,4.8,2
-1.08780962651716,4.9,2
-1.07790336125516,5,2
-1.06858644321501,5.1,2
-1.05974932675141,5.2,2
-1.05128246621904,5.3,2
-1.0430763159726,5.4,2
-1.03502133036677,5.5,2
-1.02700796375625,5.6,2
-1.01892667049573,5.7,2
-1.01066790493989,5.8,2
-1.00212212144343,5.9,2
-0.993179774361038,6,2
-0.9837313180474,6.1,2
-0.973667206857209,6.2,2
-0.962877895145154,6.3,2
-0.951253837265925,6.4,2
NA,6.5,2
NA,6.6,2
NA,6.7,2
NA,6.8,2
NA,6.9,2
NA,7,2
NA,7.1,2
NA,7.2,2
NA,7.3,2
NA,7.4,2
NA,7.5,2
NA,7.6,2
NA,7.7,2
NA,7.8,2
NA,7.9,2
NA,8,2
NA,-8,3
NA,-7.9,3
NA,-7.8,3
NA,-7.7,3
NA,-7.6,3
NA,-7.5,3
NA,-7.4,3
1.69645869198698,-7.3,3
1.46182342087444,-7.2,3
1.23196993219181,-7.1,3
1.00688387864248,-7,3
0.786550912929885,-6.9,3
0.57095668775742,-6.8,3
0.360086855828508,-6.7,3
0.153927069846558,-6.6,3
-0.0475370174850127,-6.5,3
-0.244319753462793,-6.4,3
-0.436435485383369,-6.3,3
-0.623898560543328,-6.2,3
-0.806723326239256,-6.1,3
-0.984924129767738,-6,3
-1.15851531842536,-5.9,3
-1.32751123950872,-5.8,3
-1.49192624031439,-5.7,3
-1.65177466813896,-5.6,3
-1.80707087027902,-5.5,3
-1.95782919403115,-5.4,3
-2.10406398669195,-5.3,3
-2.245789595558,-5.2,3
-2.38302036792588,-5.1,3
-2.51577065109218,-5,3
-2.64405479235349,-4.9,3
-2.76788713900639,-4.8,3
-2.88728203834748,-4.7,3
-3.00225383767333,-4.6,3
-3.11281688428054,-4.5,3
-3.21898552546569,-4.4,3
-3.32077410852537,-4.3,3
-3.41819698075616,-4.2,3
-3.51126848945466,-4.1,3
-3.60000298191744,-4,3
-3.68441480544109,-3.9,3
-3.76451830732221,-3.8,3
-3.84032783485737,-3.7,3
-3.91185773534317,-3.6,3
-3.97912235607619,-3.5,3
-4.04213604435302,-3.4,3
-4.10091314747024,-3.3,3
-4.15546801272444,-3.2,3
-4.2058149874122,-3.1,3
-4.25196841883012,-3,3
-4.29394265427478,-2.9,3
-4.33175204104277,-2.8,3
-4.36541092643068,-2.7,3
-4.39493365773508,-2.6,3
-4.42033458225256,-2.5,3
-4.44162804727973,-2.4,3
-4.45882840011315,-2.3,3
-4.47098478006438,-2.2,3
-4.47705290047214,-2.1,3
-4.47690696967377,-2,3
-4.47042119600659,-1.9,3
-4.45746978780794,-1.8,3
-4.43792695341516,-1.7,3
-4.41166690116559,-1.6,3
-4.37856383939654,-1.5,3
-4.33849197644537,-1.4,3
-4.29132552064941,-1.3,3
-4.23693868034598,-1.2,3
-4.17520566387243,-1.1,3
-4.10600067956609,-1,3
-4.02919793576429,-0.9,3
-3.94467164080437,-0.8,3
-3.85229600302367,-0.7,3
-3.73703794070108,-0.6,3
-3.58808695874418,-0.5,3
-3.41165114543327,-0.4,3
-3.21393858904867,-0.3,3
-3.00115737787068,-0.2,3
-2.77951560017964,-0.1,3
-2.55522134425584,0,3
-2.33448269837961,0.1,3
-2.12350775083125,0.2,3
-1.92850458989108,0.3,3
-1.75568130383941,0.4,3
-1.61124598095656,0.5,3
-1.49465726610139,0.6,3
-1.39889030512177,0.7,3
-1.32042793778151,0.8,3
-1.25575300384444,0.9,3
-1.20134834307438,1,3
-1.15369679523515,1.1,3
-1.10928120009056,1.2,3
-1.06458439740445,1.3,3
-1.01608922694062,1.4,3
-0.960278528462897,1.5,3
-0.897872581832578,1.6,3
-0.832818668867535,1.7,3
-0.766440132266453,1.8,3
-0.700060314728018,1.9,3
-0.635002558950916,2,3
-0.572590207633832,2.1,3
-0.514146603475455,2.2,3
-0.460995089174469,2.3,3
-0.414459007429561,2.4,3
-0.375861700939416,2.5,3
-0.346526512402719,2.6,3
-0.327172840138758,2.7,3
-0.316817002540243,2.8,3
-0.314227722416008,2.9,3
-0.318173722574883,3,3
-0.3274237258257,3.1,3
-0.340746454977288,3.2,3
-0.356910632838481,3.3,3
-0.374684982218109,3.4,3
-0.392838225925003,3.5,3
-0.410139086767995,3.6,3
-0.425356287555915,3.7,3
-0.441365035172442,3.8,3
-0.461657220612994,3.9,3
-0.485926592854017,4,3
-0.513866900871953,4.1,3
-0.545171893643245,4.2,3
-0.579535320144339,4.3,3
-0.616650929351678,4.4,3
-0.656212470241705,4.5,3
-0.697913691790864,4.6,3
-0.741448342975599,4.7,3
-0.786510172772354,4.8,3
-0.832792930157572,4.9,3
-0.880324793726907,5,3
-0.929389313909661,5.1,3
-0.980063297432754,5.2,3
-1.03242355102311,5.3,3
-1.08654688140764,5.4,3
-1.14251009531327,5.5,3
-1.20038999946693,5.6,3
-1.26026340059552,5.7,3
-1.32220710542598,5.8,3
-1.38629792068522,5.9,3
-1.45261265310015,6,3
-1.52122810939771,6.1,3
-1.59222109630482,6.2,3
-1.66566842054838,6.3,3
-1.74164688885532,6.4,3
-1.82023330795257,6.5,3
NA,6.6,3
NA,6.7,3
NA,6.8,3
NA,6.9,3
NA,7,3
NA,7.1,3
NA,7.2,3
NA,7.3,3
NA,7.4,3
NA,7.5,3
NA,7.6,3
NA,7.7,3
NA,7.8,3
NA,7.9,3
NA,8,3
NA,-8,4
NA,-7.9,4
NA,-7.8,4
NA,-7.7,4
NA,-7.6,4
NA,-7.5,4
NA,-7.4,4
NA,-7.3,4
NA,-7.2,4
0.178708511832922,-7.1,4
0.0323507862072459,-7,4
-0.111165512814716,-6.9,4
-0.251845693134954,-6.8,4
-0.389695062655458,-6.7,4
-0.524718929278218,-6.6,4
-0.656922600905222,-6.5,4
-0.786311385438463,-6.4,4
-0.912890590779931,-6.3,4
-1.03666552483161,-6.2,4
-1.1576414954955,-6.1,4
-1.27582381067359,-6,4
-1.39121777826786,-5.9,4
-1.5038287061803,-5.8,4
-1.61366190231292,-5.7,4
-1.72072267456768,-5.6,4
-1.8250163308466,-5.5,4
-1.92654817905165,-5.4,4
-2.02532352708482,-5.3,4
-2.12134768284812,-5.2,4
-2.21462595424351,-5.1,4
-2.30516364917301,-5,4
-2.39296607553859,-4.9,4
-2.47803854124225,-4.8,4
-2.56038635418597,-4.7,4
-2.64001482227175,-4.6,4
-2.71692925340157,-4.5,4
-2.79113495547743,-4.4,4
-2.86263723640132,-4.3,4
-2.93144140407522,-4.2,4
-2.99755276640113,-4.1,4
-3.06097663128104,-4,4
-3.12171830661693,-3.9,4
-3.1797831003108,-3.8,4
-3.23517632026463,-3.7,4
-3.28790327438042,-3.6,4
-3.33796927056016,-3.5,4
-3.38537961670584,-3.4,4
-3.43013962071944,-3.3,4
-3.47225459050295,-3.2,4
-3.51172983395837,-3.1,4
-3.54857065898769,-3,4
-3.5827823734929,-2.9,4
-3.61437028537598,-2.8,4
-3.64333970253893,-2.7,4
-3.66969593288373,-2.6,4
-3.69344428431239,-2.5,4
-3.71459006472687,-2.4,4
-3.73313858202919,-2.3,4
-3.75078659398821,-2.2,4
-3.76877493846123,-2.1,4
-3.78642504348279,-2,4
-3.80305833708748,-1.9,4
-3.81799624730986,-1.8,4
-3.8305602021845,-1.7,4
-3.84007162974597,-1.6,4
-3.84585195802884,-1.5,4
-3.84722261506768,-1.4,4
-3.84350502889705,-1.3,4
-3.83402062755152,-1.2,4
-3.81809083906567,-1.1,4
-3.79503709147407,-1,4
-3.76418081281127,-0.9,4
-3.72484343111185,-0.8,4
-3.67634637441039,-0.7,4
-3.61366876095849,-0.6,4
-3.53402841270026,-0.5,4
-3.44010481320897,-0.4,4
-3.3345774460579,-0.3,4
-3.22012579482033,-0.2,4
-3.09942934306954,-0.1,4
-2.9751675743788,0,4
-2.8500199723214,0.1,4
-2.72666602047061,0.2,4
-2.60778520239972,0.3,4
-2.496057001682,0.4,4
-2.39416090189072,0.5,4
-2.29983425723404,0.6,4
-2.20860088882799,0.7,4
-2.1198199806077,0.8,4
-2.0328507165083,0.9,4
-1.94705228046492,1,4
-1.86178385641269,1.1,4
-1.77640462828673,1.2,4
-1.69027378002218,1.3,4
-1.60275049555416,1.4,4
-1.5131939588178,1.5,4
-1.40513565244578,1.6,4
-1.26733040818699,1.7,4
-1.10697243365092,1.8,4
-0.931255936447069,1.9,4
-0.747375124184906,2,4
-0.562524204473917,2.1,4
-0.383897384923592,2.2,4
-0.218688873143413,2.3,4
-0.074092876742864,2.4,4
0.042696396668571,2.5,4
0.124484739481408,2.6,4
0.177563180622145,2.7,4
0.214269691623015,2.8,4
0.23648047878313,2.9,4
0.246071748401604,3,4
0.244919706777549,3.1,4
0.23490056021008,3.2,4
0.217890514998308,3.3,4
0.195765777441349,3.4,4
0.170402553838314,3.5,4
0.143677050488316,3.6,4
0.117465473690469,3.7,4
0.0936440297438866,3.8,4
0.0669006471115248,3.9,4
0.0311864176511437,4,4
-0.0127277072459399,4.1,4
-0.0640707761884065,4.2,4
-0.122071837784939,4.3,4
-0.18595994064422,4.4,4
-0.254964133374932,4.5,4
-0.328313464585758,4.6,4
-0.405236982885377,4.7,4
-0.484963736882475,4.8,4
-0.566722775185731,4.9,4
-0.65056986425961,5,4
-0.73716006468654,5.1,4
-0.826621366252147,5.2,4
-0.919081758742063,5.3,4
-1.01466923194192,5.4,4
-1.11351177563734,5.5,4
-1.21573737961395,5.6,4
-1.3214740336574,5.7,4
-1.43084972755329,5.8,4
-1.54399245108727,5.9,4
-1.66103019404497,6,4
-1.782090946212,6.1,4
-1.90730269737401,6.2,4
-2.03679343731662,6.3,4
-2.17069115582546,6.4,4
-2.30912384268616,6.5,4
-2.45221948768435,6.6,4
-2.60010608060566,6.7,4
-2.75291161123571,6.8,4
-2.91076406936014,6.9,4
NA,7,4
NA,7.1,4
NA,7.2,4
NA,7.3,4
NA,7.4,4
NA,7.5,4
NA,7.6,4
NA,7.7,4
NA,7.8,4
NA,7.9,4
NA,8,4
NA,-8,5
NA,-7.9,5
NA,-7.8,5
NA,-7.7,5
NA,-7.6,5
NA,-7.5,5
NA,-7.4,5
NA,-7.3,5
NA,-7.2,5
NA,-7.1,5
NA,-7,5
NA,-6.9,5
-0.784585147466003,-6.8,5
-0.884921652886069,-6.7,5
-0.982622403419249,-6.6,5
-1.07769895912522,-6.5,5
-1.17016288006365,-6.4,5
-1.26002572629421,-6.3,5
-1.34729905787659,-6.2,5
-1.43199443487045,-6.1,5
-1.51412341733548,-6,5
-1.59369756533134,-5.9,5
-1.67072843891771,-5.8,5
-1.74522759815426,-5.7,5
-1.81720660310068,-5.6,5
-1.88667701381662,-5.5,5
-1.95365039036178,-5.4,5
-2.01813829279581,-5.3,5
-2.08015228117841,-5.2,5
-2.13970391556923,-5.1,5
-2.19680475602796,-5,5
-2.25146636261428,-4.9,5
-2.30370029538784,-4.8,5
-2.35351811440834,-4.7,5
-2.40093137973545,-4.6,5
-2.44595165142883,-4.5,5
-2.48859048954816,-4.4,5
-2.52885945415313,-4.3,5
-2.56677010530339,-4.2,5
-2.60233400305864,-4.1,5
-2.63556270747853,-4,5
-2.66646777862276,-3.9,5
-2.69506077655098,-3.8,5
-2.72135326132288,-3.7,5
-2.74535679299813,-3.6,5
-2.7670829316364,-3.5,5
-2.78654323729738,-3.4,5
-2.80374927004072,-3.3,5
-2.81871258992612,-3.2,5
-2.83144475701324,-3.1,5
-2.84195733136176,-3,5
-2.85026187303135,-2.9,5
-2.85636994208168,-2.8,5
-2.86029309857244,-2.7,5
-2.86204290256329,-2.6,5
-2.86163091411392,-2.5,5
-2.85906869328399,-2.4,5
-2.85436780013318,-2.3,5
-2.84753979472116,-2.2,5
-2.83859623710761,-2.1,5
-2.82626751767171,-2,5
-2.80940926158094,-1.9,5
-2.78822088107746,-1.8,5
-2.76290178840342,-1.7,5
-2.73365139580097,-1.6,5
-2.70066911551226,-1.5,5
-2.66415435977945,-1.4,5
-2.62430654084468,-1.3,5
-2.58132507095011,-1.2,5
-2.53540936233789,-1.1,5
-2.48675882725016,-1,5
-2.43557287792909,-0.9,5
-2.38205092661681,-0.8,5
-2.32639238555549,-0.7,5
-2.26879666698728,-0.6,5
-2.20445812074997,-0.5,5
-2.12981430703098,-0.4,5
-2.04692945359688,-0.3,5
-1.95786778821426,-0.2,5
-1.86469353864968,-0.1,5
-1.76947093266972,0,5
-1.67426419804095,0.1,5
-1.58113756252994,0.2,5
-1.49215525390328,0.3,5
-1.40938149992753,0.4,5
-1.33488052836927,0.5,5
-1.27071656699507,0.6,5
-1.21596197389477,0.7,5
-1.16764600969862,0.8,5
-1.12476825598384,0.9,5
-1.08632829432764,1,5
-1.05132570630724,1.1,5
-1.01876007349984,1.2,5
-0.987630977482678,1.3,5
-0.956937999832951,1.4,5
-0.92568072212788,1.5,5
-0.892858725944678,1.6,5
-0.856657664567944,1.7,5
-0.816783138624065,1.8,5
-0.774514650702937,1.9,5
-0.731131703394461,2,5
-0.687913799288533,2.1,5
-0.646140440975055,2.2,5
-0.607091131043922,2.3,5
-0.572045372085034,2.4,5
-0.542282666688289,2.5,5
-0.519082517443586,2.6,5
-0.503724426940823,2.7,5
-0.496132005044862,2.8,5
-0.494781749784899,2.9,5
-0.498782495997331,3,5
-0.507243078518558,3.1,5
-0.519272332184977,3.2,5
-0.533979091832987,3.3,5
-0.550472192298985,3.4,5
-0.56786046841937,3.5,5
-0.585252755030541,3.6,5
-0.601757886968895,3.7,5
-0.61648469907083,3.8,5
-0.631593456982874,3.9,5
-0.64962051099898,4,5
-0.670238822926692,4.1,5
-0.693121354573549,4.2,5
-0.717941067747096,4.3,5
-0.744370924254872,4.4,5
-0.772083885904419,4.5,5
-0.800752914503281,4.6,5
-0.830050971858997,4.7,5
-0.85965101977911,4.8,5
-0.889226020071161,4.9,5
-0.918996399923787,5,5
-0.949419985488759,5.1,5
-0.980525837018322,5.2,5
-1.01234301476472,5.3,5
-1.04490057898021,5.4,5
-1.07822758991702,5.5,5
-1.11235310782741,5.6,5
-1.14730619296361,5.7,5
-1.18311590557789,5.8,5
-1.21981130592247,5.9,5
-1.25742145424961,6,5
-1.29597541081156,6.1,5
-1.33550223586055,6.2,5
-1.37603098964884,6.3,5
-1.41759073242867,6.4,5
-1.46021052445228,6.5,5
-1.50391942597193,6.6,5
-1.54874649723985,6.7,5
-1.5947207985083,6.8,5
-1.64187139002951,6.9,5
-1.69022733205574,7,5
-1.73981768483923,7.1,5
-1.79067150863223,7.2,5
NA,7.3,5
NA,7.4,5
NA,7.5,5
NA,7.6,5
NA,7.7,5
NA,7.8,5
NA,7.9,5
NA,8,5
NA,-8,6
NA,-7.9,6
NA,-7.8,6
NA,-7.7,6
NA,-7.6,6
NA,-7.5,6
NA,-7.4,6
NA,-7.3,6
NA,-7.2,6
NA,-7.1,6
NA,-7,6
NA,-6.9,6
NA,-6.8,6
NA,-6.7,6
-1.6283413821412,-6.6,6
-1.68309700492955,-6.5,6
-1.73584313317167,-6.4,6
-1.78659609220451,-6.3,6
-1.83537220736502,-6.2,6
-1.88218780399015,-6.1,6
-1.92705920741684,-6,6
-1.97000274298204,-5.9,6
-2.0110347360227,-5.8,6
-2.05017151187575,-5.7,6
-2.08742939587816,-5.6,6
-2.12282471336686,-5.5,6
-2.15637378967881,-5.4,6
-2.18809295015094,-5.3,6
-2.2179985201202,-5.2,6
-2.24610682492355,-5.1,6
-2.27243418989792,-5,6
-2.29699694038027,-4.9,6
-2.31981140170755,-4.8,6
-2.34089389921668,-4.7,6
-2.36026075824463,-4.6,6
-2.37792830412835,-4.5,6
-2.39391286220477,-4.4,6
-2.40823075781084,-4.3,6
-2.42089831628351,-4.2,6
-2.43193186295973,-4.1,6
-2.44134772317644,-4,6
-2.4491622222706,-3.9,6
-2.45539168557914,-3.8,6
-2.46005243843901,-3.7,6
-2.46316080618716,-3.6,6
-2.46473311416053,-3.5,6
-2.46478568769608,-3.4,6
-2.46333485213075,-3.3,6
-2.46039693280148,-3.2,6
-2.45598825504523,-3.1,6
-2.45012514419893,-3,6
-2.44282392559954,-2.9,6
-2.434100924584,-2.8,6
-2.42397246648926,-2.7,6
-2.41245487665226,-2.6,6
-2.39956448040996,-2.5,6
-2.38531760309929,-2.4,6
-2.36973057005721,-2.3,6
-2.35281970662065,-2.2,6
-2.33305538658484,-2.1,6
-2.30910553511433,-2,6
-2.28128280460014,-1.9,6
-2.24989984743326,-1.8,6
-2.21526931600471,-1.7,6
-2.17770386270547,-1.6,6
-2.13751613992657,-1.5,6
-2.09501880005898,-1.4,6
-2.05052449549373,-1.3,6
-2.0043458786218,-1.2,6
-1.95679560183422,-1.1,6
-1.90818631752196,-1,6
-1.85883067807605,-0.9,6
-1.80904133588748,-0.8,6
-1.75913094334725,-0.7,6
-1.70941215284637,-0.6,6
-1.65731277461592,-0.5,6
-1.60086831024288,-0.4,6
-1.54130294915207,-0.3,6
-1.47984088076833,-0.2,6
-1.41770629451649,-0.1,6
-1.35612337982138,0,6
-1.29631632610783,0.1,6
-1.23950932280068,0.2,6
-1.18692655932476,0.3,6
-1.13979222510489,0.4,6
-1.09933050956591,0.5,6
-1.06972041506828,0.6,6
-1.05276616689116,0.7,6
-1.04612978883747,0.8,6
-1.04747330471011,0.9,6
-1.05445873831201,1,6
-1.06474811344607,1.1,6
-1.0760034539152,1.2,6
-1.08588678352231,1.3,6
-1.09206012607032,1.4,6
-1.09218550536213,1.5,6
-1.08392494520067,1.6,6
-1.06996250857264,1.7,6
-1.05477634689878,1.8,6
-1.03871961663302,1.9,6
-1.02214547422926,2,6
-1.00540707614144,2.1,6
-0.988857578823471,2.2,6
-0.972850138729274,2.3,6
-0.957737912312769,2.4,6
-0.94387405602788,2.5,6
-0.931611726328524,2.6,6
-0.921304079668625,2.7,6
-0.911088480390062,2.8,6
-0.899282621111534,2.9,6
-0.886510150702185,3,6
-0.873394718031158,3.1,6
-0.860559971967597,3.2,6
-0.848629561380646,3.3,6
-0.83822713513945,3.4,6
-0.829976342113152,3.5,6
-0.824500831170895,3.6,6
-0.822424251181825,3.7,6
-0.824370251015084,3.8,6
-0.828737885280414,3.9,6
-0.833616358745624,4,6
-0.83916454551696,4.1,6
-0.845541319700668,4.2,6
-0.852905555402993,4.3,6
-0.861416126730182,4.4,6
-0.871231907788479,4.5,6
-0.882511772684131,4.6,6
-0.895414595523383,4.7,6
-0.910099250412481,4.8,6
-0.926724611457672,4.9,6
-0.9454495527652,5,6
-0.966086067221556,5.1,6
-0.988334736168956,5.2,6
-1.01218731639724,5.3,6
-1.03763556469625,5.4,6
-1.06467123785581,5.5,6
-1.09328609266577,5.6,6
-1.12347188591596,5.7,6
-1.15522037439623,5.8,6
-1.18852331489641,5.9,6
-1.22337246420633,6,6
-1.25975957911584,6.1,6
-1.29767641641477,6.2,6
-1.33711473289296,6.3,6
-1.37806628534025,6.4,6
-1.42052283054648,6.5,6
-1.46447612530148,6.6,6
-1.50991792639509,6.7,6
-1.55683999061715,6.8,6
-1.6052340747575,6.9,6
-1.65509193560597,7,6
-1.7064053299524,7.1,6
-1.75916601458664,7.2,6
-1.81336574629851,7.3,6
-1.86899628187785,7.4,6
-1.92604937811451,7.5,6
NA,7.6,6
NA,7.7,6
NA,7.8,6
